num	genome	ID	dist	year		
25832	K	LTR-TE22376	2.1	1.5		
25833	K	LTR-TE22377	2.84	2.02857		
25834	K	LTR-TE22379	8.16	5.82857		
25835	K	LTR-TE22380	3.68	2.62857		
25836	K	LTR-TE22382	2.45	1.75		
25837	K	LTR-TE22384	7.74	5.52857		
25838	K	LTR-TE22386	3.26	2.32857		
25839	K	LTR-TE22387	8.98	6.41429		
25840	K	LTR-TE22388	7.64	5.45714		
25841	K	LTR-TE22389	5.53	3.95		
25842	K	LTR-TE22390	2.68	1.91429		
25843	K	LTR-TE22394	3.03	2.16429		
25844	K	LTR-TE22396	6.76	4.82857		
25845	K	LTR-TE22402	1.53	1.09286		
25846	K	LTR-TE22404	5.31	3.79286		
25847	K	LTR-TE22405	2.41	1.72143		
25848	K	LTR-TE22406	2.85	2.03571		
25849	K	LTR-TE22407	3.88	2.77143		
25850	K	LTR-TE22414	4.59	3.27857		
25851	K	LTR-TE22415	4.71	3.36429		
25852	K	LTR-TE22416	6.51	4.65		
25853	K	LTR-TE22418	2.84	2.02857		
25854	K	LTR-TE22420	6.06	4.32857		
25855	K	LTR-TE22421	4	2.85714		
25856	K	LTR-TE22422	9.77	6.97857		
25857	K	LTR-TE22423	1.71	1.22143		
25858	K	LTR-TE22426	3	2.14286		
25859	K	LTR-TE22428	7.52	5.37143		
25860	K	LTR-TE22429	5.02	3.58571		
25861	K	LTR-TE22432	4.7	3.35714		
25862	K	LTR-TE22433	6.65	4.75		
25863	K	LTR-TE22434	3.64	2.6		
25864	K	LTR-TE22435	7.6	5.42857		
25865	K	LTR-TE22437	6.12	4.37143		
25866	K	LTR-TE22438	3.98	2.84286		
25867	K	LTR-TE22442	3.49	2.49286		
25868	K	LTR-TE22443	4.58	3.27143		
25869	K	LTR-TE22444	5.93	4.23571		
25870	K	LTR-TE22445	5.09	3.63571		
25871	K	LTR-TE22446	7.34	5.24286		
25872	K	LTR-TE22449	2.23	1.59286		
25873	K	LTR-TE22451	8.24	5.88571		
25874	K	LTR-TE22452	3.54	2.52857		
25875	K	LTR-TE22458	5.14	3.67143		
25876	K	LTR-TE22459	7.79	5.56429		
25877	K	LTR-TE22460	6.07	4.33571		
25878	K	LTR-TE22461	2.13	1.52143		
25879	K	LTR-TE22463	4.95	3.53571		
25880	K	LTR-TE22465	6.5	4.64286		
25881	K	LTR-TE22466	6.55	4.67857		
25882	K	LTR-TE22467	5.59	3.99286		
25883	K	LTR-TE22468	2.45	1.75		
25884	K	LTR-TE22469	4.7	3.35714		
25885	K	LTR-TE22470	4.91	3.50714		
25886	K	LTR-TE22471	1.91	1.36429		
25887	K	LTR-TE22474	3.34	2.38571		
25888	K	LTR-TE22478	7.7	5.5		
25889	K	LTR-TE22479	2.26	1.61429		
25890	K	LTR-TE22480	4.07	2.90714		
25891	K	LTR-TE22481	4.44	3.17143		
25892	K	LTR-TE22482	8.84	6.31429		
25893	K	LTR-TE22484	0.88	0.628571		
25894	K	LTR-TE22485	4.86	3.47143		
25895	K	LTR-TE22487	3.87	2.76429		
25896	K	LTR-TE22488	2.98	2.12857		
25897	K	LTR-TE22490	2.65	1.89286		
25898	K	LTR-TE22496	6.01	4.29286		
25899	K	LTR-TE22497	6.55	4.67857		
25900	K	LTR-TE22499	3.84	2.74286		
25901	K	LTR-TE22500	2.21	1.57857		
25902	K	LTR-TE22501	1.62	1.15714		
25903	K	LTR-TE22502	0.46	0.328571		
25904	K	LTR-TE22503	0.54	0.385714		
25905	K	LTR-TE22504	0.53	0.378571		
25906	K	LTR-TE22505	0.9	0.642857		
25907	K	LTR-TE22506	0.88	0.628571		
25908	K	LTR-TE22509	3.3	2.35714		
25909	K	LTR-TE22510	6.67	4.76429		
25910	K	LTR-TE22512	2.74	1.95714		
25911	K	LTR-TE22515	1.8	1.28571		
25912	K	LTR-TE22517	6.23	4.45		
25913	K	LTR-TE22519	4.28	3.05714		
25914	K	LTR-TE22520	2.53	1.80714		
25915	K	LTR-TE22521	2.59	1.85		
25916	K	LTR-TE22522	3.13	2.23571		
25917	K	LTR-TE22525	6.74	4.81429		
25918	K	LTR-TE22527	2.95	2.10714		
25919	K	LTR-TE22529	7.34	5.24286		
25920	K	LTR-TE22531	1.95	1.39286		
25921	K	LTR-TE22533	4.2	3		
25922	K	LTR-TE22538	4.04	2.88571		
25923	K	LTR-TE22539	3.3	2.35714		
25924	K	LTR-TE22540	3.42	2.44286		
25925	K	LTR-TE22542	4.74	3.38571		
25926	K	LTR-TE22543	3.36	2.4		
25927	K	LTR-TE22544	2.79	1.99286		
25928	K	LTR-TE22545	3.16	2.25714		
25929	K	LTR-TE22547	3.33	2.37857		
25930	K	LTR-TE22551	1.99	1.42143		
25931	K	LTR-TE22555	5.26	3.75714		
25932	K	LTR-TE22559	5.95	4.25		
25933	K	LTR-TE22561	7.81	5.57857		
25934	K	LTR-TE22562	7.17	5.12143		
25935	K	LTR-TE22564	5.06	3.61429		
25936	K	LTR-TE22565	2.23	1.59286		
25937	K	LTR-TE22567	3.98	2.84286		
25938	K	LTR-TE22568	4.7	3.35714		
25939	K	LTR-TE22570	5.15	3.67857		
25940	K	LTR-TE22571	3.6	2.57143		
25941	K	LTR-TE22572	1.8	1.28571		
25942	K	LTR-TE22574	2.34	1.67143		
25943	K	LTR-TE22577	3.14	2.24286		
25944	K	LTR-TE22579	2.75	1.96429		
25945	K	LTR-TE22583	6.29	4.49286		
25946	K	LTR-TE22586	0.87	0.621429		
25947	K	LTR-TE22587	3.3	2.35714		
25948	K	LTR-TE22593	1.91	1.36429		
25949	K	LTR-TE22595	2.84	2.02857		
25950	K	LTR-TE22599	6.02	4.3		
25951	K	LTR-TE22601	1.8	1.28571		
25952	K	LTR-TE22602	6.19	4.42143		
25953	K	LTR-TE22603	3.62	2.58571		
25954	K	LTR-TE22606	2.45	1.75		
25955	K	LTR-TE22607	4.85	3.46429		
25956	K	LTR-TE22608	6.49	4.63571		
25957	K	LTR-TE22611	2.66	1.9		
25958	K	LTR-TE22614	3.79	2.70714		
25959	K	LTR-TE22615	3.74	2.67143		
25960	K	LTR-TE22616	2.1	1.5		
25961	K	LTR-TE22617	2.39	1.70714		
25962	K	LTR-TE22619	3.12	2.22857		
25963	K	LTR-TE22624	7.1	5.07143		
25964	K	LTR-TE22625	2.66	1.9		
25965	K	LTR-TE22627	4.26	3.04286		
25966	K	LTR-TE22628	3.2	2.28571		
25967	K	LTR-TE22629	6.59	4.70714		
25968	K	LTR-TE22630	4.24	3.02857		
25969	K	LTR-TE22633	2.93	2.09286		
25970	K	LTR-TE22634	3.19	2.27857		
25971	K	LTR-TE22636	4.62	3.3		
25972	K	LTR-TE22637	2.6	1.85714		
25973	K	LTR-TE22640	3.59	2.56429		
25974	K	LTR-TE22641	2.52	1.8		
25975	K	LTR-TE22642	3.09	2.20714		
25976	K	LTR-TE22644	2.26	1.61429		
25977	K	LTR-TE22647	1.17	0.835714		
25978	K	LTR-TE22648	2.43	1.73571		
25979	K	LTR-TE22653	6.71	4.79286		
25980	K	LTR-TE22654	4.86	3.47143		
25981	K	LTR-TE22655	5.64	4.02857		
25982	K	LTR-TE22656	7.34	5.24286		
25983	K	LTR-TE22657	6.98	4.98571		
25984	K	LTR-TE22658	7.31	5.22143		
25985	K	LTR-TE22659	3.9	2.78571		
25986	K	LTR-TE22660	8.64	6.17143		
25987	K	LTR-TE22661	3.4	2.42857		
25988	K	LTR-TE22662	7.23	5.16429		
25989	K	LTR-TE22664	3.5	2.5		
25990	K	LTR-TE22665	3.74	2.67143		
25991	K	LTR-TE22666	4.34	3.1		
25992	K	LTR-TE22668	2.8	2		
25993	K	LTR-TE22672	2.94	2.1		
25994	K	LTR-TE22673	3.13	2.23571		
25995	K	LTR-TE22674	2.87	2.05		
25996	K	LTR-TE22675	7.21	5.15		
25997	K	LTR-TE22676	7.11	5.07857		
25998	K	LTR-TE22677	1.44	1.02857		
25999	K	LTR-TE22683	4.18	2.98571		
26000	K	LTR-TE22684	7.98	5.7		
26001	K	LTR-TE22685	4.51	3.22143		
26002	K	LTR-TE22688	4.77	3.40714		
26003	K	LTR-TE22690	3.26	2.32857		
26004	K	LTR-TE22694	3.1	2.21429		
26005	K	LTR-TE22695	6.76	4.82857		
26006	K	LTR-TE22696	7.08	5.05714		
26007	K	LTR-TE22697	3.98	2.84286		
26008	K	LTR-TE22698	4.61	3.29286		
26009	K	LTR-TE22701	1.73	1.23571		
26010	K	LTR-TE22702	3.01	2.15		
26011	K	LTR-TE22703	5.01	3.57857		
26012	K	LTR-TE22704	2.97	2.12143		
26013	K	LTR-TE22707	3.07	2.19286		
26014	K	LTR-TE22708	6.57	4.69286		
26015	K	LTR-TE22709	3.82	2.72857		
26016	K	LTR-TE22711	3.76	2.68571		
26017	K	LTR-TE22712	3.36	2.4		
26018	K	LTR-TE22713	5.52	3.94286		
26019	K	LTR-TE22714	1.27	0.907143		
26020	K	LTR-TE22715	0.57	0.407143		
26021	K	LTR-TE22716	2.92	2.08571		
26022	K	LTR-TE22722	2.46	1.75714		
26023	K	LTR-TE22723	6.96	4.97143		
26024	K	LTR-TE22725	2.21	1.57857		
26025	K	LTR-TE22726	5.95	4.25		
26026	K	LTR-TE22727	3.4	2.42857		
26027	K	LTR-TE22730	1.23	0.878571		
26028	K	LTR-TE22731	5.72	4.08571		
26029	K	LTR-TE22735	2.2	1.57143		
26030	K	LTR-TE22736	2.1	1.5		
26031	K	LTR-TE22737	5.55	3.96429		
26032	K	LTR-TE22738	5.99	4.27857		
26033	K	LTR-TE22739	8.22	5.87143		
26034	K	LTR-TE22740	4	2.85714		
26035	K	LTR-TE22741	3	2.14286		
26036	K	LTR-TE22742	5.02	3.58571		
26037	K	LTR-TE22746	4.01	2.86429		
26038	K	LTR-TE22747	4.83	3.45		
26039	K	LTR-TE22748	6.95	4.96429		
26040	K	LTR-TE22749	5.5	3.92857		
26041	K	LTR-TE22750	3.14	2.24286		
26042	K	LTR-TE22751	1.81	1.29286		
26043	K	LTR-TE22752	3.98	2.84286		
26044	K	LTR-TE22753	6.88	4.91429		
26045	K	LTR-TE22754	4.1	2.92857		
26046	K	LTR-TE22755	4.61	3.29286		
26047	K	LTR-TE22756	2.4	1.71429		
26048	K	LTR-TE22757	3.1	2.21429		
26049	K	LTR-TE22758	4.44	3.17143		
26050	K	LTR-TE22759	3.73	2.66429		
26051	K	LTR-TE22762	2.9	2.07143		
26052	K	LTR-TE22763	5	3.57143		
26053	K	LTR-TE22766	3.04	2.17143		
26054	K	LTR-TE22768	5.81	4.15		
26055	K	LTR-TE22769	2.26	1.61429		
26056	K	LTR-TE22771	3.65	2.60714		
26057	K	LTR-TE22772	5.78	4.12857		
26058	K	LTR-TE22774	3.34	2.38571		
26059	K	LTR-TE22775	3.69	2.63571		
26060	K	LTR-TE22776	2.28	1.62857		
26061	K	LTR-TE22779	2.99	2.13571		
26062	K	LTR-TE22782	4.35	3.10714		
26063	K	LTR-TE22785	5.05	3.60714		
26064	K	LTR-TE22786	3.43	2.45		
26065	K	LTR-TE22787	2.51	1.79286		
26066	K	LTR-TE22789	3.58	2.55714		
26067	K	LTR-TE22790	1.46	1.04286		
26068	K	LTR-TE22791	2.91	2.07857		
26069	K	LTR-TE22792	2.98	2.12857		
26070	K	LTR-TE22793	0.89	0.635714		
26071	K	LTR-TE22794	0.73	0.521429		
26072	K	LTR-TE22795	0.64	0.457143		
26073	K	LTR-TE22796	5.15	3.67857		
26074	K	LTR-TE22798	0.72	0.514286		
26075	K	LTR-TE22801	1.72	1.22857		
26076	K	LTR-TE22803	0.82	0.585714		
26077	K	LTR-TE22804	4.49	3.20714		
26078	K	LTR-TE22805	1.55	1.10714		
26079	K	LTR-TE22806	6.76	4.82857		
26080	K	LTR-TE22807	0.41	0.292857		
26081	K	LTR-TE22809	4.66	3.32857		
26082	K	LTR-TE22810	4.74	3.38571		
26083	K	LTR-TE22811	3.27	2.33571		
26084	K	LTR-TE22813	7.08	5.05714		
26085	K	LTR-TE22817	2.12	1.51429		
26086	K	LTR-TE22820	5.03	3.59286		
26087	K	LTR-TE22821	5.07	3.62143		
26088	K	LTR-TE22823	0.91	0.65		
26089	K	LTR-TE22828	0.55	0.392857		
26090	K	LTR-TE22829	0.98	0.7		
26091	K	LTR-TE22833	3.46	2.47143		
26092	K	LTR-TE22834	6.1	4.35714		
26093	K	LTR-TE22839	4.98	3.55714		
26094	K	LTR-TE22840	2.44	1.74286		
26095	K	LTR-TE22841	1.93	1.37857		
26096	K	LTR-TE22842	2.7	1.92857		
26097	K	LTR-TE22846	4.18	2.98571		
26098	K	LTR-TE22850	3.73	2.66429		
26099	K	LTR-TE22851	1.75	1.25		
26100	K	LTR-TE22853	6.52	4.65714		
26101	K	LTR-TE22854	4.17	2.97857		
26102	K	LTR-TE22855	4.12	2.94286		
26103	K	LTR-TE22856	7.01	5.00714		
26104	K	LTR-TE22857	2.48	1.77143		
26105	K	LTR-TE22858	2.78	1.98571		
26106	K	LTR-TE22859	2.85	2.03571		
26107	K	LTR-TE22860	5.73	4.09286		
26108	K	LTR-TE22861	4.69	3.35		
26109	K	LTR-TE22865	2.41	1.72143		
26110	K	LTR-TE22866	2.04	1.45714		
26111	K	LTR-TE22868	5.31	3.79286		
26112	K	LTR-TE22869	2.98	2.12857		
26113	K	LTR-TE22870	3.22	2.3		
26114	K	LTR-TE22871	1.54	1.1		
26115	K	LTR-TE22872	4.68	3.34286		
26116	K	LTR-TE22875	4.36	3.11429		
26117	K	LTR-TE22876	5.7	4.07143		
26118	K	LTR-TE22877	6.11	4.36429		
26119	K	LTR-TE22878	6.01	4.29286		
26120	K	LTR-TE22879	1.81	1.29286		
26121	K	LTR-TE22881	4.35	3.10714		
26122	K	LTR-TE22887	1.79	1.27857		
26123	K	LTR-TE22890	5.06	3.61429		
26124	K	LTR-TE22892	0.95	0.678571		
26125	K	LTR-TE22893	3.45	2.46429		
26126	K	LTR-TE22894	1.03	0.735714		
26127	K	LTR-TE22897	6.68	4.77143		
26128	K	LTR-TE22898	8.5	6.07143		
26129	K	LTR-TE22899	0.53	0.378571		
26130	K	LTR-TE22901	4.44	3.17143		
26131	K	LTR-TE22902	2.7	1.92857		
26132	K	LTR-TE22903	5.69	4.06429		
26133	K	LTR-TE22905	1.88	1.34286		
26134	K	LTR-TE22906	3.28	2.34286		
26135	K	LTR-TE22908	6.16	4.4		
26136	K	LTR-TE22909	6.46	4.61429		
26137	K	LTR-TE22910	3.75	2.67857		
26138	K	LTR-TE22913	4.46	3.18571		
26139	K	LTR-TE22917	3.16	2.25714		
26140	K	LTR-TE22918	3.28	2.34286		
26141	K	LTR-TE22919	4.11	2.93571		
26142	K	LTR-TE22920	6.17	4.40714		
26143	K	LTR-TE22923	3.69	2.63571		
26144	K	LTR-TE22924	6.58	4.7		
26145	K	LTR-TE22925	3.01	2.15		
26146	K	LTR-TE22926	5.96	4.25714		
26147	K	LTR-TE22927	4.37	3.12143		
26148	K	LTR-TE22928	4.11	2.93571		
26149	K	LTR-TE22929	2.05	1.46429		
26150	K	LTR-TE22932	3.03	2.16429		
26151	K	LTR-TE22933	5.45	3.89286		
26152	K	LTR-TE22935	5.09	3.63571		
26153	K	LTR-TE22937	2.65	1.89286		
26154	K	LTR-TE22938	6.97	4.97857		
26155	K	LTR-TE22939	4.54	3.24286		
26156	K	LTR-TE22941	6.16	4.4		
26157	K	LTR-TE22944	6.9	4.92857		
26158	K	LTR-TE22945	3.8	2.71429		
26159	K	LTR-TE22947	3.41	2.43571		
26160	K	LTR-TE22949	6.44	4.6		
26161	K	LTR-TE22955	1.95	1.39286		
26162	K	LTR-TE22957	3.14	2.24286		
26163	K	LTR-TE22961	8.73	6.23571		
26164	K	LTR-TE22962	5.44	3.88571		
26165	K	LTR-TE22966	4.91	3.50714		
26166	K	LTR-TE22968	3.59	2.56429		
26167	K	LTR-TE22969	3.24	2.31429		
26168	K	LTR-TE22970	3.69	2.63571		
26169	K	LTR-TE22974	3.24	2.31429		
26170	K	LTR-TE22976	7.03	5.02143		
26171	K	LTR-TE22977	5.68	4.05714		
26172	K	LTR-TE22978	3.34	2.38571		
26173	K	LTR-TE22979	8.11	5.79286		
26174	K	LTR-TE22980	3.33	2.37857		
26175	K	LTR-TE22981	1.95	1.39286		
26176	K	LTR-TE22983	2.29	1.63571		
26177	K	LTR-TE22984	6.99	4.99286		
26178	K	LTR-TE22985	4.39	3.13571		
26179	K	LTR-TE22986	4.14	2.95714		
26180	K	LTR-TE22987	2.88	2.05714		
26181	K	LTR-TE22988	2.85	2.03571		
26182	K	LTR-TE22990	7.91	5.65		
26183	K	LTR-TE22991	3.84	2.74286		
26184	K	LTR-TE22993	9.53	6.80714		
26185	K	LTR-TE22994	3.85	2.75		
26186	K	LTR-TE22995	2.92	2.08571		
26187	K	LTR-TE22996	2.4	1.71429		
26188	K	LTR-TE22999	5.19	3.70714		
26189	K	LTR-TE23000	2.68	1.91429		
26190	K	LTR-TE23002	6.54	4.67143		
26191	K	LTR-TE23004	3.92	2.8		
26192	K	LTR-TE23005	4.07	2.90714		
26193	K	LTR-TE23006	3.73	2.66429		
26194	K	LTR-TE23007	6.3	4.5		
26195	K	LTR-TE23009	1.23	0.878571		
26196	K	LTR-TE23012	3.84	2.74286		
26197	K	LTR-TE23014	3.07	2.19286		
26198	K	LTR-TE23015	3.64	2.6		
26199	K	LTR-TE23017	3.82	2.72857		
26200	K	LTR-TE23018	4.78	3.41429		
26201	K	LTR-TE23019	2.19	1.56429		
26202	K	LTR-TE23021	7.5	5.35714		
26203	K	LTR-TE23024	8.56	6.11429		
26204	K	LTR-TE23025	2.01	1.43571		
26205	K	LTR-TE23027	4.08	2.91429		
26206	K	LTR-TE23029	8.33	5.95		
26207	K	LTR-TE23030	5.48	3.91429		
26208	K	LTR-TE23033	4.24	3.02857		
26209	K	LTR-TE23034	2.08	1.48571		
26210	K	LTR-TE23035	6.48	4.62857		
26211	K	LTR-TE23039	3.06	2.18571		
26212	K	LTR-TE23040	3.06	2.18571		
26213	K	LTR-TE23043	4.89	3.49286		
26214	K	LTR-TE23044	1.07	0.764286		
26215	K	LTR-TE23049	6.5	4.64286		
26216	K	LTR-TE23050	7.74	5.52857		
26217	K	LTR-TE23051	5.55	3.96429		
26218	K	LTR-TE23052	1.63	1.16429		
26219	K	LTR-TE23053	3.55	2.53571		
26220	K	LTR-TE23054	3.61	2.57857		
26221	K	LTR-TE23055	3.18	2.27143		
26222	K	LTR-TE23056	2.18	1.55714		
26223	K	LTR-TE23059	5.66	4.04286		
26224	K	LTR-TE23061	3.65	2.60714		
26225	K	LTR-TE23063	2.15	1.53571		
26226	K	LTR-TE23066	3.92	2.8		
26227	K	LTR-TE23068	1.54	1.1		
26228	K	LTR-TE23069	2.05	1.46429		
26229	K	LTR-TE23071	3.36	2.4		
26230	K	LTR-TE23076	3.89	2.77857		
26231	K	LTR-TE23079	5.74	4.1		
26232	K	LTR-TE23080	3.55	2.53571		
26233	K	LTR-TE23087	7.48	5.34286		
26234	K	LTR-TE23088	1.28	0.914286		
26235	K	LTR-TE23090	5.2	3.71429		
26236	K	LTR-TE23093	2.45	1.75		
26237	K	LTR-TE23094	4.78	3.41429		
26238	K	LTR-TE23095	2.17	1.55		
26239	K	LTR-TE23096	2.42	1.72857		
26240	K	LTR-TE23098	1.88	1.34286		
26241	K	LTR-TE23099	2.47	1.76429		
26242	K	LTR-TE23108	4.73	3.37857		
26243	K	LTR-TE23111	2.91	2.07857		
26244	K	LTR-TE23112	2.38	1.7		
26245	K	LTR-TE23115	7.1	5.07143		
26246	K	LTR-TE23116	6.35	4.53571		
26247	K	LTR-TE23117	4.45	3.17857		
26248	K	LTR-TE23118	4.1	2.92857		
26249	K	LTR-TE23122	2.81	2.00714		
26250	K	LTR-TE23124	6.57	4.69286		
26251	K	LTR-TE23125	5.05	3.60714		
26252	K	LTR-TE23126	7.02	5.01429		
26253	K	LTR-TE23128	6.22	4.44286		
26254	K	LTR-TE23129	7.49	5.35		
26255	K	LTR-TE23131	5	3.57143		
26256	K	LTR-TE23132	3.25	2.32143		
26257	K	LTR-TE23134	4.69	3.35		
26258	K	LTR-TE23135	1.06	0.757143		
26259	K	LTR-TE23136	3.03	2.16429		
26260	K	LTR-TE23137	2.16	1.54286		
26261	K	LTR-TE23139	3.69	2.63571		
26262	K	LTR-TE23141	3.54	2.52857		
26263	K	LTR-TE23144	2.01	1.43571		
26264	K	LTR-TE23145	4.38	3.12857		
26265	K	LTR-TE23146	3.55	2.53571		
26266	K	LTR-TE23147	4.4	3.14286		
26267	K	LTR-TE23148	2.58	1.84286		
26268	K	LTR-TE23149	2.26	1.61429		
26269	K	LTR-TE23151	3.79	2.70714		
26270	K	LTR-TE23152	5.03	3.59286		
26271	K	LTR-TE23153	5.23	3.73571		
26272	K	LTR-TE23155	5.43	3.87857		
26273	K	LTR-TE23156	6.24	4.45714		
26274	K	LTR-TE23157	8.06	5.75714		
26275	K	LTR-TE23158	7.96	5.68571		
26276	K	LTR-TE23159	4.61	3.29286		
26277	K	LTR-TE23160	2.81	2.00714		
26278	K	LTR-TE23162	3.73	2.66429		
26279	K	LTR-TE23165	2.08	1.48571		
26280	K	LTR-TE23166	4.89	3.49286		
26281	K	LTR-TE23170	2.2	1.57143		
26282	K	LTR-TE23171	2.23	1.59286		
26283	K	LTR-TE23172	3.68	2.62857		
26284	K	LTR-TE23174	6.64	4.74286		
26285	K	LTR-TE23175	1.79	1.27857		
26286	K	LTR-TE23176	1.31	0.935714		
26287	K	LTR-TE23177	4.97	3.55		
26288	K	LTR-TE23178	1.95	1.39286		
26289	K	LTR-TE23179	4.11	2.93571		
26290	K	LTR-TE23182	4.76	3.4		
26291	K	LTR-TE23183	5.7	4.07143		
26292	K	LTR-TE23184	3.44	2.45714		
26293	K	LTR-TE23185	3.12	2.22857		
26294	K	LTR-TE23186	6.35	4.53571		
26295	K	LTR-TE23187	4.89	3.49286		
26296	K	LTR-TE23189	3.93	2.80714		
26297	K	LTR-TE23192	2.7	1.92857		
26298	K	LTR-TE23193	2.65	1.89286		
26299	K	LTR-TE23194	4.26	3.04286		
26300	K	LTR-TE23195	3.63	2.59286		
26301	K	LTR-TE23197	4.03	2.87857		
26302	K	LTR-TE23198	4.19	2.99286		
26303	K	LTR-TE23199	5.46	3.9		
26304	K	LTR-TE23200	3.49	2.49286		
26305	K	LTR-TE23201	6.11	4.36429		
26306	K	LTR-TE23210	4.36	3.11429		
26307	K	LTR-TE23212	4.44	3.17143		
26308	K	LTR-TE23214	3.4	2.42857		
26309	K	LTR-TE23217	5.64	4.02857		
26310	K	LTR-TE23220	1.51	1.07857		
26311	K	LTR-TE23221	0	0		
26312	K	LTR-TE23223	1.76	1.25714		
26313	K	LTR-TE23224	4.83	3.45		
26314	K	LTR-TE23225	4.32	3.08571		
26315	K	LTR-TE23228	0.17	0.121429		
26316	K	LTR-TE23233	2.94	2.1		
26317	K	LTR-TE23234	6.86	4.9		
26318	K	LTR-TE23235	5.63	4.02143		
26319	K	LTR-TE23236	5.58	3.98571		
26320	K	LTR-TE23237	5.46	3.9		
26321	K	LTR-TE23238	1.91	1.36429		
26322	K	LTR-TE23240	4.23	3.02143		
26323	K	LTR-TE23241	3.63	2.59286		
26324	K	LTR-TE23243	6.21	4.43571		
26325	K	LTR-TE23245	3.66	2.61429		
26326	K	LTR-TE23249	5.85	4.17857		
26327	K	LTR-TE23252	6.81	4.86429		
26328	K	LTR-TE23254	2.36	1.68571		
26329	K	LTR-TE23255	1.75	1.25		
26330	K	LTR-TE23256	7.03	5.02143		
26331	K	LTR-TE23257	2.1	1.5		
26332	K	LTR-TE23258	3.51	2.50714		
26333	K	LTR-TE23259	0.55	0.392857		
26334	K	LTR-TE23260	9.08	6.48571		
26335	K	LTR-TE23263	4.36	3.11429		
26336	K	LTR-TE23266	8.07	5.76429		
26337	K	LTR-TE23267	4.43	3.16429		
26338	K	LTR-TE23269	3.99	2.85		
26339	K	LTR-TE23270	4.29	3.06429		
26340	K	LTR-TE23272	4.36	3.11429		
26341	K	LTR-TE23273	2.45	1.75		
26342	K	LTR-TE23274	2.42	1.72857		
26343	K	LTR-TE23275	6.04	4.31429		
26344	K	LTR-TE23277	3.26	2.32857		
26345	K	LTR-TE23278	5.74	4.1		
26346	K	LTR-TE23279	6.96	4.97143		
26347	K	LTR-TE23281	3.61	2.57857		
26348	K	LTR-TE23282	5.18	3.7		
26349	K	LTR-TE23283	5.08	3.62857		
26350	K	LTR-TE23285	3.29	2.35		
26351	K	LTR-TE23286	1.93	1.37857		
26352	K	LTR-TE23287	3.53	2.52143		
26353	K	LTR-TE23288	3.79	2.70714		
26354	K	LTR-TE23291	3.21	2.29286		
26355	K	LTR-TE23292	0	0		
26356	K	LTR-TE23293	2.4	1.71429		
26357	K	LTR-TE23294	2.68	1.91429		
26358	K	LTR-TE23295	1.24	0.885714		
26359	K	LTR-TE23304	3.49	2.49286		
26360	K	LTR-TE23305	6.58	4.7		
26361	K	LTR-TE23308	7.17	5.12143		
26362	K	LTR-TE23309	2.56	1.82857		
26363	K	LTR-TE23310	2.93	2.09286		
26364	K	LTR-TE23311	3.92	2.8		
26365	K	LTR-TE23322	2.74	1.95714		
26366	K	LTR-TE23323	1.28	0.914286		
26367	K	LTR-TE23324	5.81	4.15		
26368	K	LTR-TE23325	2.89	2.06429		
26369	K	LTR-TE23327	9.76	6.97143		
26370	K	LTR-TE23329	3.1	2.21429		
26371	K	LTR-TE23330	2.33	1.66429		
26372	K	LTR-TE23331	5.86	4.18571		
26373	K	LTR-TE23332	4.02	2.87143		
26374	K	LTR-TE23333	3.78	2.7		
26375	K	LTR-TE23334	2.23	1.59286		
26376	K	LTR-TE23337	7.72	5.51429		
26377	K	LTR-TE23338	6.48	4.62857		
26378	K	LTR-TE23339	3.57	2.55		
26379	K	LTR-TE23340	2.08	1.48571		
26380	K	LTR-TE23343	5.76	4.11429		
26381	K	LTR-TE23344	2.09	1.49286		
26382	K	LTR-TE23345	3.02	2.15714		
26383	K	LTR-TE23347	1.33	0.95		
26384	K	LTR-TE23352	5.87	4.19286		
26385	K	LTR-TE23354	6.07	4.33571		
26386	K	LTR-TE23357	2.96	2.11429		
26387	K	LTR-TE23358	7.87	5.62143		
26388	K	LTR-TE23361	6.24	4.45714		
26389	K	LTR-TE23363	6.77	4.83571		
26390	K	LTR-TE23365	6.66	4.75714		
26391	K	LTR-TE23369	3.01	2.15		
26392	K	LTR-TE23371	8.02	5.72857		
26393	K	LTR-TE23374	2.9	2.07143		
26394	K	LTR-TE23375	2.78	1.98571		
26395	K	LTR-TE23377	2.34	1.67143		
26396	K	LTR-TE23378	3.94	2.81429		
26397	K	LTR-TE23380	4.98	3.55714		
26398	K	LTR-TE23383	6.77	4.83571		
26399	K	LTR-TE23385	3.47	2.47857		
26400	K	LTR-TE23386	3.86	2.75714		
26401	K	LTR-TE23387	3.57	2.55		
26402	K	LTR-TE23388	2.62	1.87143		
26403	K	LTR-TE23389	0	0		
26404	K	LTR-TE23390	1.62	1.15714		
26405	K	LTR-TE23391	3.9	2.78571		
26406	K	LTR-TE23393	2.31	1.65		
26407	K	LTR-TE23394	9.2	6.57143		
26408	K	LTR-TE23397	6.93	4.95		
26409	K	LTR-TE23398	3.69	2.63571		
26410	K	LTR-TE23400	4.77	3.40714		
26411	K	LTR-TE23402	4.81	3.43571		
26412	K	LTR-TE23403	3.67	2.62143		
26413	K	LTR-TE23404	3.1	2.21429		
26414	K	LTR-TE23405	6.78	4.84286		
26415	K	LTR-TE23407	2.1	1.5		
26416	K	LTR-TE23408	1.66	1.18571		
26417	K	LTR-TE23413	2.11	1.50714		
26418	K	LTR-TE23420	4.67	3.33571		
